date,symbol,target_weight_raw,actual_date,actual_weight_raw,has_target,has_actual,target_weight_pct,actual_weight_pct,weight_diff
2024-12-04,FIL,0.026199886615689803,2024-12-06,0.0,True,False,0.04990104533927633,,
2024-12-04,FTM,-0.007641448751863997,2024-12-06,0.0,True,False,-0.014554119497455028,,
2024-12-04,GALA,0.002736210711848205,2024-12-06,0.0,True,False,0.00521146433923817,,
2024-12-04,HBAR,-0.052871686673597984,2024-12-06,0.0,True,False,-0.1007009103727666,,
2024-12-04,LINK,-0.02467716761240319,2024-12-06,0.0,True,False,-0.04700083164230259,,
2024-12-04,LTC,-0.0021968810635985964,2024-12-06,0.0,True,False,-0.0041842418315650755,,
2024-12-04,NEAR,0.03258828118839201,2024-12-06,0.0,True,False,0.06206856239359417,,
2024-12-04,ORDI,-0.04482574068554679,2024-12-06,0.0,True,False,-0.08537637399455676,,
2024-12-04,PNUT,-0.018086524421607394,2024-12-06,0.0,True,False,-0.034448106147607356,,
2024-12-04,RUNE,0.04303335685813539,2024-12-06,0.0,True,False,0.08196254904374646,,
2024-12-04,SEI,0.024070421758122407,2024-12-06,0.0,True,False,0.04584520632117039,,
2024-12-04,SOL,0.011563297436842803,2024-12-06,0.0,True,False,0.02202378346637125,,
2024-12-04,SUI,-0.011495881230811592,2024-12-06,0.0,True,False,-0.021895380652912102,,
2024-12-04,TAO,0.012507124321279603,2024-12-06,0.0,True,False,0.02382142285479914,,
2024-12-04,TIA,0.052871686673598005,2024-12-06,0.0,True,False,0.1007009103727666,,
2024-12-04,TRX,-0.06896357864970039,2024-12-06,0.0,True,False,-0.1313499831291863,,
2024-12-04,UNI,0.0526694380555044,2024-12-06,0.0,True,False,0.10031570193238919,,
2024-12-04,WIF,0.06078280024958679,2024-12-06,0.0,True,False,0.11576864112405813,,
2024-12-04,WLD,0.016159308182133604,2024-12-06,0.0,True,False,0.030777475569878816,,
2024-12-04,XLM,-0.05253460564344199,2024-12-06,0.0,True,False,-0.10005889630547095,,
2024-12-04,XRP,-0.03279052980648559,2024-12-06,0.0,True,False,-0.06245377083397158,,
2024-12-05,ADA,-0.008253697742280438,2024-12-07,0.0,True,False,-0.016386081512256023,,
2024-12-05,ALGO,-0.02702328469160584,2024-12-07,0.0,True,False,-0.053649377468384205,,
2024-12-05,ARB,0.03407197418890737,2024-12-07,0.0,True,False,0.06764315386580458,,
2024-12-05,AVAX,0.027423299963957162,2024-12-07,0.0,True,False,0.05444352853419306,,
2024-12-05,BCH,0.00622008643314521,2024-12-07,0.0,True,False,0.012348749189673465,,
2024-12-05,BNB,-0.022008206503439518,2024-12-07,0.0,True,False,-0.04369293339354635,,
2024-12-05,BTC,-0.00031429771399033024,2024-12-07,0.0,True,False,-0.0006239758374212458,,
2024-12-05,CRV,-0.04490216110994267,2024-12-07,0.0,True,False,-0.08914434414709799,,
2024-12-05,DOGE,0.015702402511933285,2024-12-07,0.0,True,False,0.031174008975485237,,
2024-12-05,DOT,-0.03768203649591915,2024-12-07,0.0,True,False,-0.07481021729290241,,
2024-12-05,ENA,-0.03103336227096894,2024-12-07,0.0,True,False,-0.06161059196129087,,
2024-12-05,ENS,-0.038082051768270474,2024-12-07,0.0,True,False,-0.07560436835871125,,
2024-12-05,ETC,-0.00922516340370509,2024-12-07,0.0,True,False,-0.018314734100648957,,
2024-12-05,ETH,-0.006962971938940547,2024-12-07,0.0,True,False,-0.013823601169032793,,
2024-12-05,FET,0.027594735080679157,2024-12-07,0.0,True,False,0.054783878990968274,,
2024-12-05,FIL,0.007739392392114443,2024-12-07,0.0,True,False,0.015365030141930353,,
2024-12-05,FTM,0.021174641011358273,2024-12-07,0.0,True,False,0.042038054268390364,,
2024-12-05,GALA,-0.04986009425920168,2024-12-07,0.0,True,False,-0.09898733806967748,,
2024-12-05,HBAR,-0.037853471612641146,2024-12-07,0.0,True,False,-0.07515056774967763,,
2024-12-05,LINK,0.043268565073158786,2024-12-07,0.0,True,False,0.08590116289032433,,
2024-12-05,LTC,0.010573034245952299,2024-12-07,0.0,True,False,0.02099066459613057,,
2024-12-05,NEAR,0.046364322030004554,2024-12-07,0.0,True,False,0.09204717494709645,,
2024-12-05,ORDI,-0.003752924904280107,2024-12-07,0.0,True,False,-0.007450688807743841,,
2024-12-05,PNUT,0.009053728286983077,2024-12-07,0.0,True,False,0.017974383643873704,,
2024-12-05,POL,0.015873837628655286,2024-12-07,0.0,True,False,0.03151435943226047,,
2024-12-05,RUNE,0.05347015656621343,2024-12-07,0.0,True,False,0.10615440149677526,,
2024-12-05,SAND,-0.06192386194466954,2024-12-07,0.0,True,False,-0.12293755854193571,,
2024-12-05,SEI,0.03306697358010414,2024-12-07,0.0,True,False,0.0656479242838734,,
2024-12-05,SOL,-8.571755836100188e-05,2024-12-07,0.0,True,False,-0.00017017522838761788,,
2024-12-05,SUI,0.03226694303540148,2024-12-07,0.0,True,False,0.06405962215225568,,
2024-12-05,TAO,0.018169564040798412,2024-12-07,0.0,True,False,0.03607206935741491,,
2024-12-05,TIA,0.044787871032128,2024-12-07,0.0,True,False,0.08891744384258118,,
2024-12-05,TRX,-0.056794493678688544,2024-12-07,0.0,True,False,-0.11275421416258102,,
2024-12-05,UNI,0.04134924384183823,2024-12-07,0.0,True,False,0.0820907308722586,,
2024-12-05,WIF,0.015530967395211296,2024-12-07,0.0,True,False,0.03083365851871003,,
2024-12-05,WLD,-0.011978050127106869,2024-12-07,0.0,True,False,-0.023780045243870642,,
2024-12-05,XLM,-0.03914419741598104,2024-12-07,0.0,True,False,-0.07771304809290086,,
2024-12-05,XRP,-0.016821693198551195,2024-12-07,0.0,True,False,-0.033396138861933274,,
2024-12-06,ADA,0.04223991546669445,2024-12-08,0.0,True,False,0.07654433145462684,,
2024-12-06,ALGO,-0.01452935393428731,2024-12-08,0.0,True,False,-0.026329117165127387,,
2024-12-06,ARB,0.03809025123545265,2024-12-08,0.0,True,False,0.06902458926688428,,
2024-12-06,AVAX,0.015357075130559271,2024-12-08,0.0,True,False,0.02782905779946453,,
2024-12-06,BCH,0.009196249644948267,2024-12-08,0.0,True,False,0.01666482456664587,,
2024-12-06,BNB,0.02295602411927429,2024-12-08,0.0,True,False,0.04159936163820283,,
2024-12-06,BTC,-0.03030028966298255,2024-12-08,0.0,True,False,-0.054908145281760475,,
2024-12-06,CRV,-0.05191369657103035,2024-12-08,0.0,True,False,-0.0940745063872364,,
2024-12-06,DOGE,0.0019793258237433744,2024-12-08,0.0,True,False,0.003586801020678546,,
