date,symbol,target_weight_raw,actual_date,actual_weight_raw,has_target,has_actual,target_weight_pct,actual_weight_pct,weight_diff,actual_date_expected,has_live_data,coverage_status,direction_status,magnitude_status,root_cause,taxonomy
2024-12-03,TRX,-0.0137279390437001,2024-12-05,0.0,True,False,-0.0249041447407956,,,2024-12-05,False,target_only,,,logging_gap,1_no_live_data
2024-12-03,UNI,0.00593797747123,2024-12-05,0.0,True,False,0.0107722105947841,,,2024-12-05,False,target_only,,,logging_gap,1_no_live_data
2024-12-03,WIF,0.0361427608423351,2024-12-05,0.0,True,False,0.0655673473260749,,,2024-12-05,False,target_only,,,logging_gap,1_no_live_data
2024-12-03,WLD,-0.0074397718355857,2024-12-05,0.0,True,False,-0.0134966475333345,,,2024-12-05,False,target_only,,,logging_gap,1_no_live_data
2024-12-03,XLM,-0.032056767472345,2024-12-05,0.0,True,False,-0.0581548602825181,,,2024-12-05,False,target_only,,,logging_gap,1_no_live_data
2024-12-03,XRP,-0.0499662061779128,2024-12-05,0.0,True,False,-0.090644752052146,,,2024-12-05,False,target_only,,,logging_gap,1_no_live_data
2024-12-04,ADA,0.0345154974278658,2024-12-06,0.0,True,False,0.0657391929713227,,,2024-12-06,False,target_only,,,logging_gap,1_no_live_data
2024-12-04,APT,0.0527368542615356,2024-12-06,0.0,True,False,0.1004441047458483,,,2024-12-06,False,target_only,,,logging_gap,1_no_live_data
2024-12-04,ARB,0.0629122651071542,2024-12-06,0.0,True,False,0.1198244801421641,,,2024-12-06,False,target_only,,,logging_gap,1_no_live_data
2024-12-04,AVAX,0.0039218486849788,2024-12-06,0.0,True,False,0.0074696639689162,,,2024-12-06,False,target_only,,,logging_gap,1_no_live_data
2024-12-04,BCH,0.0174123623612954,2024-12-06,0.0,True,False,0.033164078013016,,,2024-12-06,False,target_only,,,logging_gap,1_no_live_data
2024-12-04,BNB,-0.0258628055855337,2024-12-06,0.0,True,False,-0.0492590312719806,,,2024-12-06,False,target_only,,,logging_gap,1_no_live_data
2024-12-04,BTC,-0.0227499513729293,2024-12-06,0.0,True,False,-0.043330201064574,,,2024-12-06,False,target_only,,,logging_gap,1_no_live_data
